店名,住所,台数
ユーズランド和歌山店,和歌山県和歌山市中字楠谷５７３番地 イオン和歌山,1台
ドナリアコット岩出店,和歌山県岩出市中迫塚本１４７ ミレニアシティ岩出２Ｆ,1台
タイトーFステーションオークワロマンシティ御坊店,和歌山県御坊市湯川町財部１８１番地 オークワロマンシティ御坊,1台
モーリーファンタジー新宮店,和歌山県新宮市橋本２丁目１４番２３号 イオン新宮２階,1台
オークワ箕島店,和歌山県有田市新堂１０－３ オークワ箕島,1台
PALO橋本彩の台店,和歌山県橋本市あやの台1丁目50番地2 オーストリート彩の台,2台
オークワオーシティ田辺店,和歌山県田辺市東山１－５－１ オークワオーシティ田辺,1台
オークワパビリオンシティ田辺店,和歌山県田辺市稲成町新江原３１６５ オークワパビリオンシティ田辺,1台
スーパーセンターオークワ上富田店,和歌山県西牟婁郡上富田町朝来１５４－１ スーパーセンターオークワ上富田,1台
