店名,住所,台数
マンガ倉庫　鹿児島店,鹿児島県鹿児島市小松原１丁目６−７,3台
サンゲームス・天文館店,鹿児島県鹿児島市千日町５番６号,3台
Ｇ−ｐａｌａ隼人,鹿児島県霧島市隼人町見次５３２−８,3台
サードプラネット隼人店,鹿児島県霧島市隼人町見次４２７−１,3台
