店名,住所,台数
群馬レジャーランド高崎駅東口店,群馬県高崎市江木町３３３−１　高崎ＥＸビル２Ｆ,3台
群馬レジャーランド高崎駅東口店,群馬県高崎市江木町３３３−１　高崎ＥＸビル２Ｆ,3台
群馬レジャーランド伊勢崎店,群馬県伊勢崎市連取町３０６６−１,3台
アピナ太田店,群馬県太田市内ケ島町９０７−１,3台
群馬レジャーランド太田店,群馬県太田市西矢島町１６２番地２,6台
群馬レジャーランド藤岡店,群馬県藤岡市中２００２−１,3台
群馬レジャーランド渋川店,群馬県渋川市八木原１３６４,3台
ラウンドワン前橋店,群馬県前橋市天川大島町１１０１−１,3台
