店名,住所,台数
ｎａｍｃｏ三宮店,兵庫県神戸市中央区北長狭通１−１−１,3台
タイトーＦステーション三宮店,兵庫県神戸市中央区三宮町２丁目１１−１　センタープラザ西館,3台
ラウンドワン三宮駅前店,兵庫県神戸市中央区小野柄通６−１−１７,3台
遊スペース　マジカル,兵庫県神戸市中央区琴ノ緒町５丁目２−３,3台
アミパラ垂水店,兵庫県神戸市垂水区名谷町字室山１４００−１８　,3台
タイトーＦステーション姫路店,兵庫県姫路市駅前町２６９・２７０番地,3台
ラウンドワン姫路飾磨店,兵庫県姫路市飾磨区中島１丁目２５４番地,3台
ジーパラ姫路,兵庫県姫路市飾磨区加茂２０３−１,3台
アミパラ加古川店,兵庫県加古川市尾上町今福７１−２,3台
