店名,住所,台数
ラウンドワン盛岡店,岩手県盛岡市盛岡駅西通２丁目１０−３５,3台
ソユーゲームフィールド盛岡南店,岩手県盛岡市本宮７丁目１番１号　イオンモール盛岡南店１Ｆ,3台
Ｇ３ポロス　北上店,岩手県北上市里分４地割２０−１,3台
