店名,住所,台数
ペリカン益田,島根県益田市高津７－２１－１２．ゆめタウン益田内２Ｆ,0台
モーリーファンタジー江津,島根県江津市嘉久志町２３０６番地３０ショッピングタウングリーンモール２階,0台
ｙｏｕｍｅＣＩＲＣＵＳ（出雲）,島根県出雲市大塚町６５０－１ゆめタウン出雲東館３Ｆ,0台
セガ松江,島根県松江市嫁島町１２－１５,0台
モーリーファンタジー・ｆ松江,島根県松江市東朝日町１５１イオンＳＣ３Ｆ,0台
イオン松江,島根県松江市東朝日町１５１玩具売場,0台
ペリカン浜田,島根県浜田市港町２２７－１玩具売場,0台
