店名,住所,台数
楽市楽座イオンタウン姶良,鹿児島県姶良市東餅田３３６イオンタウン姶良店２階,0台
イオンプラザ大島（タイトーゲーム）,鹿児島県奄美市名瀬小浜町２３－１,0台
ダイエープラザ大島,鹿児島県奄美市名瀬小浜町２３－１玩具売場,0台
タイヨー浦上,鹿児島県奄美市名瀬大字浦上字緑１１３３－４,0台
モーリーファンタジー鹿児島,鹿児島県鹿児島市東開町７イオンモール３Ｆ,0台
モーリーファンタジー鹿児島鴨池,鹿児島県鹿児島市鴨池２－２６－３０,0台
ＴＨＥ３ＲＤＰＬＡＮＥＴジャングルパーク鹿児島,鹿児島県鹿児島市与次郎１丁目１１番１号フレスポジャングルパーク２Ｆ,0台
タイトーステーションアミュプラザ鹿児島,鹿児島県鹿児島市中央町１－１アミュプラザ鹿児島本館６階,0台
ビックカメラ鹿児島中央駅,鹿児島県鹿児島市中央町１－１１階トイズコーナー,0台
モーリーファンタジー隼人国分,鹿児島県霧島市隼人町見次１２２９イオン２Ｆ,0台
ＴＨＥ３ＲＤＰＬＡＮＥＴフレスポ国分,鹿児島県霧島市国分広瀬２丁目４番１号フレスポ国分内,0台
